word,subtype,phonetic,phonetic_uk,phonetic_us,conflict_dialects,source_variants,uk_candidate_count,us_candidate_count
negligence,no_safe_variant,/ˈnɛɡlɪdʒəns/,,,us,us,0,2
dribble,has_us_only_but_conflict,/ˈdɹɪbəl/,,/ˈdɹɪbəl/,uk,uk,4,1
appellate,has_uk_only_but_conflict,/ɐpˈɛlət/,/əˈpɛlət/,,us,us,1,2
fraught,has_us_only_but_conflict,/ˈfɹɔt/,,/ˈfɹɔt/,uk,uk,6,1
intermediary,no_safe_variant,/ˌɪntəmˈiːdiːəɹɪ/,,,us,us,0,2
prognosis,has_us_only_but_conflict,/pɹɑɡˈnoʊsəs/,,/pɹɑɡˈnoʊsəs/,uk,uk,2,1
medicinal,has_us_only_but_conflict,/məˈdɪsənəl/,,/məˈdɪsənəl/,uk,uk,4,1
glucose,has_us_only_but_conflict,/ˈɡluːˌkoʊs/,,/ˈɡluːˌkoʊs/,uk,uk,2,1
flawless,has_us_only_but_conflict,/ˈflɔləs/,,/ˈflɔləs/,uk,uk,4,1
receiving,no_safe_variant,/ɹɪsˈiːvɪŋ/,,,us,us,0,3
geographically,no_safe_variant,/ˌdʒɪəɡɹˈafɪklɪ/,,,us,us,0,2
insensitive,no_safe_variant,/ɪnsˈɛnsɪtˌɪv/,,,us,us,0,2
sabotage,has_us_only_but_conflict,/ˈsæbəˌtɑʒ/,,/ˈsæbəˌtɑʒ/,uk,uk,6,1
swan,has_uk_only_but_conflict,/ˈswɒn/,/swɒn/,,us,us,3,2
topical,has_uk_only_but_conflict,/ˈtɒpɪkəl/,/ˈtɒpɪkəl/,,us,us,2,2
milieu,has_us_only_but_conflict,/mɪlˈjʊ/,,/mɪlˈjʊ/,uk,uk,2,1
outcry,has_us_only_but_conflict,/ˈaʊtˌkɹaɪ/,,/ˈaʊtˌkɹaɪ/,uk,uk,2,1
veterinarian,no_safe_variant,/ˌvɛtəɹɪnˈeəɹɪən/,,,us,us,0,2
legitimize,has_uk_only_but_conflict,/lədʒˈɪtɪmˌaɪz/,/ləˈd͡ʒɪtɪmaɪz/,,us,us,1,2
antidote,no_safe_variant,/ˈæntɪdəʊt/,,,us,us,0,2
ration,has_uk_only_but_conflict,/ˈræʃən/,/ˈɹeɪʃən/,,us,us,2,2
strut,has_us_only_but_conflict,/ˈstɹʌt/,,/ˈstɹʌt/,uk,uk,20,1
converse,no_safe_variant,/ˈkɒnvɜːs/,,,uk|us,uk|us,4,2
lengthen,no_safe_variant,/ˈlɛŋθən/,,,us,us,0,2
penchant,has_us_only_but_conflict,/ˈpɛntʃənt/,,/ˈpɛntʃənt/,uk,uk,2,1
subvert,has_us_only_but_conflict,/səbˈvɝt/,,/səbˈvɝt/,uk,uk,2,1
measurable,has_us_only_but_conflict,/ˈmɛʒɚəbəl/,,/ˈmɛʒɚəbəl/,uk,uk,4,1
skeletal,has_us_only_but_conflict,/ˈskɛlətəl/,,/ˈskɛlətəl/,uk,uk,8,1
gruesome,has_us_only_but_conflict,/ˈɡɹuːsəm/,,/ˈɡɹuːsəm/,uk,uk,2,1
recurrent,no_safe_variant,/rɪˈkʌrənt/,,,us,us,0,2
palate,has_uk_only_but_conflict,/ˈpælɪt/,/ˈpælət/,,us,us,2,2
relieved,no_safe_variant,/ɹɪlˈiːvd/,,,us,us,0,2
arithmetic,no_safe_variant,/ɐɹˈɪθmətˌɪk/,,,uk|us,uk|us,2,2
adversity,has_uk_only_but_conflict,/advˈəsɪtɪ/,/ædˈvɜːsɪti/,,us,us,1,2
corroborate,has_us_only_but_conflict,/kɚˈɑbɚˌeɪt/,,/kɚˈɑbɚˌeɪt/,uk,uk,2,1
purport,no_safe_variant,/pəpˈɔːt/,,,uk|us,uk|us,3,2
chancellor,no_safe_variant,/ˈtʃɑːnsələ/,,,uk|us,uk|us,2,2
obligate,has_us_only_but_conflict,/ˈɑbləˌɡeɪt/,,/ˈɑbləˌɡeɪt/,uk,uk,2,1
deference,has_uk_only_but_conflict,/ˈdɛfɹəns/,/ˈdɛfəɹəns/,,us,us,1,2
entourage,no_safe_variant,/ˌɔntuˈrɑːʒ/,,,uk|us,uk|us,2,2
accompaniment,no_safe_variant,/əˈkʌmpənɪmənt/,,,us,us,0,2
penalize,no_safe_variant,/ˈpiːnəlˌaɪz/,,,uk|us,uk|us,2,2
undocumented,no_safe_variant,/ˌʌnˈdɔkjjmentɪd/,,,us,us,0,2
taboo,has_us_only_but_conflict,/tæˈbuː/,,/tæˈbuː/,uk,uk,6,1
landslide,no_safe_variant,/ˈlændslaɪd/,,,us,us,0,2
concerted,no_safe_variant,/kənsˈɜːtɪd/,,,us,us,0,2
tinker,has_us_only_but_conflict,/ˈtɪŋkɚ/,,/ˈtɪŋkɚ/,uk,uk,4,1
deduct,has_us_only_but_conflict,/dɪˈdʌkt/,,/dɪˈdʌkt/,uk,uk,2,1
bog,has_uk_only_but_conflict,/ˈbɒɡ/,/bɒɡ/,,us,us,8,2
ecologist,no_safe_variant,/ɛkˈɒlədʒˌɪst/,,,us,us,0,2
barricade,no_safe_variant,/ˌbærɪˈkeɪd/,,,uk|us,uk|us,8,2
imaginable,has_us_only_but_conflict,/ˌɪˈmædʒənəbəl/,,/ˌɪˈmædʒənəbəl/,uk,uk,2,1
overrun,has_us_only_but_conflict,/ˈoʊvɚˌɹʌn/,,/ˈoʊvɚˌɹʌn/,uk,uk,2,1
economical,no_safe_variant,/ˌiːkənˈɒmɪkəl/,,,uk|us,uk|us,2,2
further,has_us_only_but_conflict,/ˈfɝðɚ/,,/ˈfɝðɚ/,uk,uk,6,1
bogus,has_us_only_but_conflict,/ˈboʊɡəs/,,/ˈboʊɡəs/,uk,uk,8,1
delicacy,has_uk_only_but_conflict,/ˈdɛlɪkəsɪ/,/ˈdɛlɪkəsi/,,us,us,1,2
cashier,has_us_only_but_conflict,/kæˈʃɪɹ/,,/kæˈʃɪɹ/,uk,uk,5,1
profitability,has_us_only_but_conflict,/ˌpɹɑfɪtəˈbɪlɪti/,,/ˌpɹɑfɪtəˈbɪlɪti/,uk,uk,2,1
rehabilitate,no_safe_variant,/ɹɪhɐbˈɪlɪtˌeɪt/,,,us,us,0,2
murderous,has_us_only_but_conflict,/ˈmɝdɚəs/,,/ˈmɝdɚəs/,uk,uk,2,1
divergent,no_safe_variant,/daɪvˈɜːdʒənt/,,,uk|us,uk|us,2,2
rebellious,no_safe_variant,/ɹɪbˈɛlɪəs/,,,us,us,0,2
whereabouts,no_safe_variant,/ˈweəɹɐbˌaʊts/,,,us,us,0,2
saturate,has_us_only_but_conflict,/ˈsætʃɚˌeɪt/,,/ˈsætʃɚˌeɪt/,uk,uk,6,1
hindsight,no_safe_variant,/ˈhaɪndsaɪt/,,,us,us,0,2
pastime,has_us_only_but_conflict,/ˈpæˌstaɪm/,,/ˈpæˌstaɪm/,uk,uk,4,1
onslaught,has_us_only_but_conflict,/ˈɔnˌslɔt/,,/ˈɔnˌslɔt/,uk,uk,2,1
collage,has_us_only_but_conflict,/kəˈlɑʒ/,,/kəˈlɑʒ/,uk,uk,6,1
refute,has_us_only_but_conflict,/ɹɪˈfjuːt/,,/ɹɪˈfjuːt/,uk,uk,2,1
pedagogical,has_us_only_but_conflict,/ˌpɛdəˈɡɑdʒɪkəl/,,/ˌpɛdəˈɡɑdʒɪkəl/,uk,uk,2,1
baron,has_uk_only_but_conflict,/ˈbærən/,/ˈbaɹən/,,us,us,1,2
threatening,no_safe_variant,/ˈθɹɛtənɪŋ/,,,us,us,0,2
clerical,has_uk_only_but_conflict,/ˈklɛɹɪkəl/,/ˈklɛɹɪkəl/,,us,us,2,2
magistrate,no_safe_variant,/ˈmædʒɪstreɪt/,,,us,us,0,2
cavern,has_us_only_but_conflict,/ˈkævɚn/,,/ˈkævɚn/,uk,uk,4,1
abduction,has_uk_only_but_conflict,/æbˈdʌkʃən/,/əbˈdʌkʃn̩/,,us,us,1,2
fervor,has_us_only_but_conflict,/ˈfɝvɚ/,,/ˈfɝvɚ/,uk,uk,2,1
ludicrous,has_us_only_but_conflict,/ˈluːdəkɹəs/,,/ˈluːdəkɹəs/,uk,uk,2,1
mythical,no_safe_variant,/ˈmɪθɪkəl/,,,us,us,0,2
fragmentation,has_us_only_but_conflict,/ˌfɹæɡmənˈteɪʃən/,,/ˌfɹæɡmənˈteɪʃən/,uk,uk,2,1
dwindling,no_safe_variant,/ˈdwɪndlɪŋ/,,,us,us,0,2
craftsman,has_uk_only_but_conflict,/ˈkræftsmən/,/ˈkɹɑːftsmən/,,us,us,1,2
tsunami,no_safe_variant,/tsuˈnɑːmɪ/,,,us,us,0,2
forgiving,no_safe_variant,/fəɡˈɪvɪŋ/,,,us,us,0,2
smother,has_us_only_but_conflict,/ˈsmʌðɚ/,,/ˈsmʌðɚ/,uk,uk,4,1
rouse,no_safe_variant,/ˈɹaʊz/,,,us,us,0,2
pane,has_us_only_but_conflict,/ˈpeɪn/,,/ˈpeɪn/,uk,uk,6,1
refund,no_safe_variant,/ˈriːfʌnd/,,,us,us,0,2
adventurous,no_safe_variant,/ɐdvˈɛntʃəɹəs/,,,us,us,0,2
auditory,has_us_only_but_conflict,/ˈɔdɪˌtɔɹi/,,/ˈɔdɪˌtɔɹi/,uk,uk,4,1
accentuate,has_us_only_but_conflict,/ækˈsɛntʃueɪt/,,/ækˈsɛntʃueɪt/,uk,uk,2,1
narration,has_us_only_but_conflict,/nɛˈɹeɪʃən/,,/nɛˈɹeɪʃən/,uk,uk,2,1
grimace,has_us_only_but_conflict,/ˈɡɹɪməs/,,/ˈɡɹɪməs/,uk,uk,4,1
noted,has_uk_only_but_conflict,/ˈnəʊtɪd/,/ˈnəʊtɪd/,,us,us,2,2
learned,has_uk_only_but_conflict,/ˈlɜːnd/,/ˈlɜːnɪd/,,us,us,1,2
naturalist,no_safe_variant,/ˈnætʃərəlɪst/,,,us,us,0,2
jolt,has_us_only_but_conflict,/ˈdʒoʊlt/,,/ˈdʒoʊlt/,uk,uk,4,1
funded,no_safe_variant,/ˈfʌndɪd/,,,us,us,0,2
genus,has_us_only_but_conflict,/ˈdʒiːnəs/,,/ˈdʒiːnəs/,uk,uk,2,1
amen,no_safe_variant,/ˌɑːˈmen/,,,us,us,0,2
detrimental,no_safe_variant,/ˌdɛtɹɪmˈɛntəl/,,,us,us,0,2
debacle,has_us_only_but_conflict,/dəˈbɑkəl/,,/dəˈbɑkəl/,uk,uk,2,1
admiral,has_us_only_but_conflict,/ˈædmɚəl/,,/ˈædmɚəl/,uk,uk,3,1
baton,has_uk_only_but_conflict,/ˈbætən/,/ˈbætɒn/,,us,us,2,3
repercussion,has_uk_only_but_conflict,/ˌriːpəˈkʌʃən/,/ˌɹiːpəˈkʌʃən/,,us,us,1,2
detachment,no_safe_variant,/dɪˈtætʃmənt/,,,us,us,0,2
funnel,has_us_only_but_conflict,/ˈfʌnəl/,,/ˈfʌnəl/,uk,uk,6,1
going,has_uk_only_but_conflict,/ˈɡəʊɪŋ/,/ˈɡəʊɪŋ/,,us,us,3,2
frontal,has_us_only_but_conflict,/ˈfɹʌntəl/,,/ˈfɹʌntəl/,uk,uk,6,1
derivative,has_uk_only_but_conflict,/dɪɹˈɪvətˌɪv/,/dɪˈɹɪvətɪv/,,us,us,2,2
colonialism,has_us_only_but_conflict,/kəˈloʊniəˌlɪzəm/,,/kəˈloʊniəˌlɪzəm/,uk,uk,2,1
saucer,has_us_only_but_conflict,/ˈsɔsɚ/,,/ˈsɔsɚ/,uk,uk,4,1
recurrence,no_safe_variant,/rɪˈkʌrəns/,,,us,us,0,2
caricature,has_us_only_but_conflict,/ˈkɛɹəkətʃɚ/,,/ˈkɛɹəkətʃɚ/,uk,uk,6,1
patriarch,has_us_only_but_conflict,/ˈpeɪtɹiˌɑɹk/,,/ˈpeɪtɹiˌɑɹk/,uk,uk,2,1
transient,has_us_only_but_conflict,/ˈtɹænʒənt/,,/ˈtɹænʒənt/,uk,uk,4,1
unreliable,no_safe_variant,/ˌʌnrɪˈlaɪəbl/,,,uk|us,uk|us,4,2
arid,no_safe_variant,/ˈærɪd/,,,uk|us,uk|us,2,2
bungalow,has_us_only_but_conflict,/ˈbʌŋɡəˌloʊ/,,/ˈbʌŋɡəˌloʊ/,uk,uk,2,1
smuggler,no_safe_variant,/ˈsmʌglə/,,,us,us,0,2
updated,no_safe_variant,/ʌpˈdeɪtɪd/,,,us,us,0,2
humid,no_safe_variant,/ˈhjuːmɪd/,,,us,us,0,4
contributing,has_us_only_but_conflict,/kənˈtɹɪbjutɪŋ/,,/kənˈtɹɪbjutɪŋ/,uk,uk,2,1
choral,has_us_only_but_conflict,/ˈkɔɹəl/,,/ˈkɔɹəl/,uk,uk,2,1
whichever,no_safe_variant,/wɪtʃˈɛvə/,,,us,us,0,2
theorize,has_us_only_but_conflict,/ˈθiːɚˌaɪz/,,/ˈθiːɚˌaɪz/,uk,uk,3,1
hilarious,has_us_only_but_conflict,/hɪˈlɛɹiəs/,,/hɪˈlɛɹiəs/,uk,uk,2,1
airy,has_us_only_but_conflict,/ˈɛɹi/,,/ˈɛɹi/,uk,uk,2,1
focused,has_uk_only_but_conflict,/ˈfəʊkəst/,/ˈfəʊkəst/,,us,us,2,2
patriot,has_us_only_but_conflict,/ˈpeɪtɹiət/,,/ˈpeɪtɹiət/,uk,uk,2,1
edible,has_us_only_but_conflict,/ˈɛdəbəl/,,/ˈɛdəbəl/,uk,uk,4,1
electrode,has_us_only_but_conflict,/ˌɪˈlɛktɹoʊd/,,/ˌɪˈlɛktɹoʊd/,uk,uk,2,1
tentatively,no_safe_variant,/ˈtentətɪvlɪ/,,,us,us,0,2
watery,has_us_only_but_conflict,/ˈwɔtɚi/,,/ˈwɔtɚi/,uk,uk,2,1
resilience,has_uk_only_but_conflict,/ɹɪsˈɪlɪəns/,/ɹɪˈzɪlɪəns/,,us,us,1,2
rafter,has_us_only_but_conflict,/ˈɹæftɚ/,,/ˈɹæftɚ/,uk,uk,6,1
preferable,no_safe_variant,/pɹɪfˈɜːɹəbəl/,,,us,us,0,2
paradoxically,has_uk_only_but_conflict,/ˌpaɹədˈɒksɪklɪ/,/ˌpaɹəˈdɒksɪkli/,,us,us,1,2
confound,no_safe_variant,/kənfˈaʊnd/,,,us,us,0,3
emeritus,has_us_only_but_conflict,/ɪˈmɛɹətəs/,,/ɪˈmɛɹətəs/,uk,uk,4,1
abdominal,no_safe_variant,/æbˈdɒmɪnəl/,,,uk|us,uk|us,4,2
humanities,no_safe_variant,/hjuːmˈanɪtɪz/,,,us,us,0,2
differentiation,has_uk_only_but_conflict,/ˌdɪfəɹˌɛnʃɪˈeɪʃən/,/dɪfəˌɹɛnʃiˈeɪʃən/,,us,us,1,2
wring,has_us_only_but_conflict,/ˈɹɪŋ/,,/ˈɹɪŋ/,uk,uk,6,1
neural,has_uk_only_but_conflict,/ˈnjuːɹəl/,/ˈnjʊəɹəl/,,us,us,1,2
encyclopedia,has_uk_only_but_conflict,/ɛnsˌaɪkləʊpˈiːdɪə/,/ɪnˌsaɪkləˈpiːdiə/,,us,us,1,2
admirable,no_safe_variant,/ˈædmərəbl/,,,us,us,0,2
completed,no_safe_variant,/kəmplˈiːtɪd/,,,us,us,0,2
mediocre,has_us_only_but_conflict,/ˌmiːdiˈoʊkɚ/,,/ˌmiːdiˈoʊkɚ/,uk,uk,4,1
endowment,has_us_only_but_conflict,/ɛnˈdaʊmənt/,,/ɛnˈdaʊmənt/,uk,uk,2,1
clientele,has_us_only_but_conflict,/ˌklaɪənˈtɛl/,,/ˌklaɪənˈtɛl/,uk,uk,2,1
detach,has_uk_only_but_conflict,/dɪˈtætʃ/,/dɪˈtæt͡ʃ/,,us,us,1,2
exploratory,has_us_only_but_conflict,/ɪkˈsplɔɹəˌtɔɹi/,,/ɪkˈsplɔɹəˌtɔɹi/,uk,uk,4,1
inflammatory,has_us_only_but_conflict,/ɪnˈflæməˌtɔɹi/,,/ɪnˈflæməˌtɔɹi/,uk,uk,4,1
cub,has_us_only_but_conflict,/ˈkʌb/,,/ˈkʌb/,uk,uk,6,1
obliterate,has_us_only_but_conflict,/əˈblɪtɚˌeɪt/,,/əˈblɪtɚˌeɪt/,uk,uk,2,1
waive,has_us_only_but_conflict,/ˈweɪv/,,/ˈweɪv/,uk,uk,6,1
unused,has_us_only_but_conflict,/ənˈjuːzd/,,/ənˈjuːzd/,uk,uk,2,1
sow,no_safe_variant,/ˈsəʊ/,,,uk|us,uk|us,2,2
anew,has_uk_only_but_conflict,/ɐnjˈuː/,/əˈnjuː/,,us,us,1,2
disgrace,has_us_only_but_conflict,/dɪsˈɡɹeɪs/,,/dɪsˈɡɹeɪs/,uk,uk,4,1
moratorium,has_us_only_but_conflict,/ˌmɔɹəˈtɔɹiəm/,,/ˌmɔɹəˈtɔɹiəm/,uk,uk,2,1
thoughtfully,has_us_only_but_conflict,/ˈθɔtfəli/,,/ˈθɔtfəli/,uk,uk,3,1
obese,no_safe_variant,/əʊbˈiːz/,,,uk|us,uk|us,4,2
balk,no_safe_variant,/ˈbɔːlk/,,,uk|us,uk|us,6,2
oasis,has_us_only_but_conflict,/oʊˈeɪsɪs/,,/oʊˈeɪsɪs/,uk,uk,2,1
anecdotal,has_uk_only_but_conflict,/ˌænekˈdəʊtl/,/ˌænɪkˈdəʊ̯tɫ̩/,,us,us,1,2
quaint,has_us_only_but_conflict,/ˈkweɪnt/,,/ˈkweɪnt/,uk,uk,4,1
receptionist,has_uk_only_but_conflict,/ɹɪsˈɛpʃənˌɪst/,/ɹɪˈsɛpʃənɪst/,,us,us,1,2
supplemental,has_uk_only_but_conflict,/ˌsʌplɪˈmentl/,/ˌsʌplɪˈmɛntəl/,,us,us,2,2
imprint,no_safe_variant,/ɪmpɹˈɪnt/,,,us,us,0,2
ion,no_safe_variant,/ˈaɪɒn/,,,uk|us,uk|us,2,2
operative,has_us_only_but_conflict,/ˈɑpɚətɪv/,,/ˈɑpɚətɪv/,uk,uk,4,1
disproportionate,has_us_only_but_conflict,/ˌdɪspɹəˈpɔɹʃənɪt/,,/ˌdɪspɹəˈpɔɹʃənɪt/,uk,uk,2,1
insulate,has_us_only_but_conflict,/ˈɪnsəˌleɪt/,,/ˈɪnsəˌleɪt/,uk,uk,4,1
rust,has_us_only_but_conflict,/ˈɹʌst/,,/ˈɹʌst/,uk,uk,4,1
inspiring,has_uk_only_but_conflict,/ɪnspˈaɪəɹɪŋ/,/ɪnˈspaɪəɹɪŋ/,,us,us,3,2
sixteenth,no_safe_variant,/ˈsɪkstiːnθ/,,,us,us,0,2
scold,has_us_only_but_conflict,/ˈskoʊld/,,/ˈskoʊld/,uk,uk,4,1
precipitate,has_us_only_but_conflict,/pɹɪˈsɪpɪˌteɪt/,,/pɹɪˈsɪpɪˌteɪt/,uk,uk,10,1
installment,has_us_only_but_conflict,/ˌɪnˈstɔlmənt/,,/ˌɪnˈstɔlmənt/,uk,uk,4,1
cloudy,has_us_only_but_conflict,/ˈklaʊdi/,,/ˈklaʊdi/,uk,uk,2,1
handmade,has_uk_only_but_conflict,/ˈhændmeɪd/,/ˈhændˌmeɪd/,,us,us,2,2
caravan,no_safe_variant,/ˈkærəvæn/,,,us,us,0,2
euro,has_uk_only_but_conflict,/ˈjʊəɹəʊ/,/ˈjʊəɹəʊ/,,us,us,2,3
favorably,no_safe_variant,/ˈfeɪvəɹəblɪ/,,,us,us,0,2
electronically,no_safe_variant,/ɪlɛktɹˈɒnɪklɪ/,,,uk|us,uk|us,3,2
fidelity,no_safe_variant,/fɪdˈɛlɪtɪ/,,,us,us,0,2
retarded,has_uk_only_but_conflict,/rɪˈtɑːdɪd/,/ɹɪˈtɑːdɪd/,,us,us,2,3
cerebral,no_safe_variant,/ˈsɛɹɪbɹəl/,,,uk|us,uk|us,8,2
sanitation,no_safe_variant,/sænɪˈteɪʃən/,,,us,us,0,2
coupon,no_safe_variant,/ˈkuːpɒn/,,,uk|us,uk|us,6,2
robotic,has_us_only_but_conflict,/ˌɹoʊˈbɑtɪk/,,/ˌɹoʊˈbɑtɪk/,uk,uk,2,1
numerical,no_safe_variant,/njuːmˈɛɹɪkəl/,,,us,us,0,2
winding,has_us_only_but_conflict,/ˈwaɪndɪŋ/,,/ˈwaɪndɪŋ/,uk,uk,6,1
mosaic,has_us_only_but_conflict,/moʊˈzeɪɪk/,,/moʊˈzeɪɪk/,uk,uk,6,1
sensual,has_us_only_but_conflict,/ˈsɛnʃəwəl/,,/ˈsɛnʃəwəl/,uk,uk,2,1
marxist,no_safe_variant,/ˈmɑːksɪst/,,,us,us,0,2
patronage,has_uk_only_but_conflict,/ˈpætrənɪdʒ/,/ˈpætɹənɪd͡ʒ/,,us,us,2,3
revert,no_safe_variant,/ɹɪvˈɜːt/,,,uk|us,uk|us,4,2
op,has_uk_only_but_conflict,/ˈɒp/,/ɒp/,,us,us,6,2
whim,no_safe_variant,/ˈwɪm/,,,us,us,0,2
password,has_us_only_but_conflict,/ˈpæˌswɝd/,,/ˈpæˌswɝd/,uk,uk,4,1
convergence,has_us_only_but_conflict,/kənˈvɝdʒəns/,,/kənˈvɝdʒəns/,uk,uk,2,1
homage,no_safe_variant,/ˈhɒmɪdʒ/,,,uk|us,uk|us,6,2
hegemony,has_us_only_but_conflict,/hiˈdʒɛməni/,,/hiˈdʒɛməni/,uk,uk,2,1
savage,no_safe_variant,/ˈsævɪdʒ/,,,us,us,0,2
enrichment,no_safe_variant,/ɛnɹˈɪtʃmənt/,,,us,us,0,2
paralysis,no_safe_variant,/pəˈrælɪsɪs/,,,us,us,0,2
faulty,has_us_only_but_conflict,/ˈfɔlti/,,/ˈfɔlti/,uk,uk,2,1
template,no_safe_variant,/ˈtɛmpleɪt/,,,us,us,0,2
analog,has_us_only_but_conflict,/ˈænəˌlɔɡ/,,/ˈænəˌlɔɡ/,uk,uk,4,1
scientifically,has_uk_only_but_conflict,/saɪəntˈɪfɪklɪ/,/ˌsaɪənˈtɪfɪkli/,,us,us,1,2
serum,has_us_only_but_conflict,/ˈsɪɹəm/,,/ˈsɪɹəm/,uk,uk,2,1
espouse,has_uk_only_but_conflict,/ɛspˈaʊs/,/ɪˈspaʊz/,,us,us,1,2
markedly,has_uk_only_but_conflict,/ˈmɑːkɪdlɪ/,/ˈmɑːkɪdli/,,us,us,1,2
chromosome,has_uk_only_but_conflict,/ˈkɹəʊməsˌəʊm/,/ˈkɹəʊməˌsəʊm/,,us,us,1,2
envoy,has_uk_only_but_conflict,/ˈɛnvɔɪ/,/ˈɛnvɔɪ/,,us,us,1,2
psychiatry,has_uk_only_but_conflict,/saɪkˈaɪətɹɪ/,/saɪˈkaɪəˌtɹi/,,us,us,1,2
hamlet,has_uk_only_but_conflict,/ˈhæmlɪt/,/ˈhæmlɪt/,,us,us,1,2
injunction,no_safe_variant,/ɪnˈdʒʌŋkʃən/,,,us,us,0,2
disseminate,has_us_only_but_conflict,/dɪˈsɛməˌneɪt/,,/dɪˈsɛməˌneɪt/,uk,uk,2,1
careless,has_us_only_but_conflict,/ˈkɛɹləs/,,/ˈkɛɹləs/,uk,uk,2,1
equitable,no_safe_variant,/ˈɛkwɪtəbəl/,,,us,us,0,2
levee,has_us_only_but_conflict,/ˈlɛvi/,,/ˈlɛvi/,uk,uk,8,1
acknowledgment,has_us_only_but_conflict,/ækˈnɑlɪdʒmənt/,,/ækˈnɑlɪdʒmənt/,uk,uk,2,1
presumption,no_safe_variant,/prɪˈzʌmpʃən/,,,us,us,0,2
pulpit,has_us_only_but_conflict,/ˈpʊlpɪt/,,/ˈpʊlpɪt/,uk,uk,2,1
soundtrack,no_safe_variant,/ˈsaʊndtɹak/,,,us,us,0,2
wrath,has_us_only_but_conflict,/ˈɹæθ/,,/ˈɹæθ/,uk,uk,9,1
forgotten,no_safe_variant,/fəɡˈɒtən/,,,uk|us,uk|us,15,2
decor,has_uk_only_but_conflict,/dɪkˈɔɹ/,/ˈdeɪkɔː/,,us,us,1,2
blizzard,has_us_only_but_conflict,/ˈblɪzɚd/,,/ˈblɪzɚd/,uk,uk,4,1
enclosure,has_uk_only_but_conflict,/ɛŋklˈəʊʒə/,/ɪnˈkləʊʒə/,,us,us,1,2
condemnation,has_us_only_but_conflict,/ˌkɑndəmˈneɪʃən/,,/ˌkɑndəmˈneɪʃən/,uk,uk,2,1
geometric,has_us_only_but_conflict,/ˌdʒiːəˈmɛtɹɪk/,,/ˌdʒiːəˈmɛtɹɪk/,uk,uk,2,1
amidst,has_us_only_but_conflict,/əˈmɪdst/,,/əˈmɪdst/,uk,uk,2,1
proprietary,has_us_only_but_conflict,/pɹəˈpɹaɪəˌtɛɹi/,,/pɹəˈpɹaɪəˌtɛɹi/,uk,uk,4,1
insanity,no_safe_variant,/ɪnˈsænɪtɪ/,,,us,us,0,2
longitudinal,has_us_only_but_conflict,/ˌlɑndʒəˈtuːdənəl/,,/ˌlɑndʒəˈtuːdənəl/,uk,uk,4,1
manure,has_us_only_but_conflict,/məˈnʊɹ/,,/məˈnʊɹ/,uk,uk,4,1
holistic,has_us_only_but_conflict,/hoʊˈlɪstɪk/,,/hoʊˈlɪstɪk/,uk,uk,2,1
ventilation,no_safe_variant,/ˌvɛntɪlˈeɪʃən/,,,us,us,0,2
obscene,has_uk_only_but_conflict,/ɒbsˈiːn/,/əbˈsiːn/,,us,us,2,2
subordinate,has_uk_only_but_conflict,/ˈsʌbɔːdɪnət/,/səˈbɔːdɪnət/,,us,uk|us,3,2
fatality,has_us_only_but_conflict,/fəˈtælɪti/,,/fəˈtælɪti/,uk,uk,2,1
harness,has_uk_only_but_conflict,/ˈhɑːnɪs/,/ˈhɑːnəs/,,us,us,2,2
bathtub,has_us_only_but_conflict,/ˈbæθtəb/,,/ˈbæθtəb/,uk,uk,2,1
seminary,has_us_only_but_conflict,/ˈsɛməˌnɛɹi/,,/ˈsɛməˌnɛɹi/,uk,uk,4,1
receptive,has_uk_only_but_conflict,/ɹɪsˈɛptɪv/,/ɹɪˈsɛptɪv/,,us,us,1,2
voltage,no_safe_variant,/ˈvəʊltɪdʒ/,,,uk|us,uk|us,2,2
receptor,has_us_only_but_conflict,/ɹiˈsɛptɚ/,,/ɹiˈsɛptɚ/,uk,uk,2,1
authorization,has_us_only_but_conflict,/ˌɔθɚəˈzeɪʃən/,,/ˌɔθɚəˈzeɪʃən/,uk,uk,2,1
platinum,no_safe_variant,/ˈplætɪnəm/,,,us,us,0,2
iris,has_uk_only_but_conflict,/ˈaɪɹɪs/,/ˈaɪɹɪs/,,us,us,2,2
orbital,has_us_only_but_conflict,/ˈɔɹbətəl/,,/ˈɔɹbətəl/,uk,uk,4,1
radiant,no_safe_variant,/ˈɹeɪdɪənt/,,,us,us,0,2
abs,no_safe_variant,/ˈabz/,,,us,us,0,2
recurring,no_safe_variant,/ɹɪkˈɜːɹɪŋ/,,,us,us,0,2
partition,has_us_only_but_conflict,/pɑɹˈtɪʃən/,,/pɑɹˈtɪʃən/,uk,uk,4,1
reserved,has_uk_only_but_conflict,/ɹɪzˈɜːvd/,/ɹɪˈzɜːvd/,,us,us,2,2
abdomen,no_safe_variant,/ˈæbdəmen/,,,uk|us,uk|us,2,2
bearded,has_us_only_but_conflict,/ˈbɪɹdəd/,,/ˈbɪɹdəd/,uk,uk,6,1
mileage,no_safe_variant,/ˈmaɪlɪdʒ/,,,us,us,0,2
vinyl,has_us_only_but_conflict,/ˈvaɪnəl/,,/ˈvaɪnəl/,uk,uk,6,1
finite,has_us_only_but_conflict,/ˈfaɪˌnaɪt/,,/ˈfaɪˌnaɪt/,uk,uk,4,1
poignant,has_us_only_but_conflict,/ˈpɔɪnjənt/,,/ˈpɔɪnjənt/,uk,uk,2,1
